0
67.2	:	
67.5	:	
67.8	:	
68.0	:	
68.2	:	
68.5	:	
68.8	:	
69.0	:	
69.2	:	
69.5	:	
69.8	:	
70.0	:	101	1039
70.2	:	
70.5	:	
70.8	:	
71.0	:	
71.2	:	
71.5	:	101	832
71.8	:	
72.0	:	
72.2	:	
72.5	:	
72.8	:	
73.0	:	
73.2	:	
73.5	:	
73.8	:	
74.0	:	
74.2	:	
74.5	:	
74.8	:	
75.0	:	202	647
75.2	:	
75.5	:	
75.8	:	
76.0	:	
76.2	:	
76.5	:	
76.8	:	
77.0	:	
77.2	:	
77.5	:	
77.8	:	
78.0	:	
78.2	:	
78.5	:	
78.8	:	
79.0	:	
79.2	:	
79.5	:	
79.8	:	
80.0	:	
80.2	:	
80.5	:	
80.8	:	
81.0	:	
81.2	:	
81.5	:	
81.8	:	
82.0	:	
82.2	:	
82.5	:	
82.8	:	
83.0	:	
83.2	:	
83.5	:	
83.8	:	101	73
84.0	:	
84.2	:	
84.5	:	
84.8	:	
85.0	:	
85.2	:	
85.5	:	
85.8	:	
86.0	:	
86.2	:	
86.5	:	
86.8	:	
87.0	:	
87.2	:	
87.5	:	
87.8	:	
88.0	:	
88.2	:	
88.5	:	
88.8	:	
89.0	:	
89.2	:	
89.5	:	
89.8	:	
90.0	:	
90.2	:	
90.5	:	
90.8	:	
91.0	:	
91.2	:	
91.5	:	
91.8	:	
92.0	:	
92.2	:	
92.5	:	
92.8	:	
93.0	:	
93.2	:	
93.5	:	
93.8	:	
94.0	:	
94.2	:	
94.5	:	
94.8	:	
95.0	:	
95.2	:	
95.5	:	
95.8	:	
96.0	:	
96.2	:	
96.5	:	
96.8	:	
97.0	:	
97.2	:	
97.5	:	
97.8	:	
98.0	:	
98.2	:	
98.5	:	
98.8	:	
99.0	:	
99.2	:	
99.5	:	
99.8	:	
100.0	:	
100.2	:	
100.5	:	
100.8	:	
101.0	:	
101.2	:	
101.5	:	
101.8	:	
102.0	:	
102.2	:	
102.5	:	
102.8	:	
103.0	:	
103.2	:	
103.5	:	
103.8	:	
104.0	:	166	335
104.2	:	
104.5	:	
104.8	:	
105.0	:	
105.2	:	
105.5	:	
105.8	:	
106.0	:	
106.2	:	
106.5	:	
106.8	:	
107.0	:	
107.2	:	
107.5	:	
107.8	:	
108.0	:	
108.2	:	
108.5	:	
108.8	:	
109.0	:	
109.2	:	
109.5	:	
109.8	:	
110.0	:	
110.2	:	
110.5	:	
110.8	:	
111.0	:	
111.2	:	202	868
111.5	:	
111.8	:	
112.0	:	
112.2	:	
112.5	:	
112.8	:	
113.0	:	
113.2	:	
113.5	:	6674	1
113.8	:	
114.0	:	
114.2	:	
114.5	:	
114.8	:	
115.0	:	
115.2	:	202	73
115.5	:	
115.8	:	
116.0	:	
116.2	:	
116.5	:	
116.8	:	
117.0	:	
117.2	:	
117.5	:	
117.8	:	101	254
118.0	:	
118.2	:	
118.5	:	
118.8	:	
119.0	:	
119.2	:	
119.5	:	
119.8	:	
120.0	:	
120.2	:	
120.5	:	
120.8	:	
121.0	:	
121.2	:	
121.5	:	
121.8	:	
122.0	:	
122.2	:	
122.5	:	
122.8	:	
123.0	:	
123.2	:	
123.5	:	
123.8	:	
124.0	:	
124.2	:	
124.5	:	
124.8	:	
125.0	:	
125.2	:	
125.5	:	
125.8	:	
126.0	:	
126.2	:	
126.5	:	
126.8	:	101	77
127.0	:	
127.2	:	
127.5	:	
127.8	:	
128.0	:	
128.2	:	
128.5	:	
128.8	:	
129.0	:	
129.2	:	
129.5	:	
129.8	:	
130.0	:	
130.2	:	
130.5	:	
130.8	:	166	128
131.0	:	
131.2	:	
131.5	:	
131.8	:	
132.0	:	101	1026
132.2	:	43824	37
132.5	:	43824	37
132.8	:	
133.0	:	
133.2	:	
133.5	:	
133.8	:	
134.0	:	
134.2	:	
134.5	:	
134.8	:	
135.0	:	
135.2	:	
135.5	:	
135.8	:	
136.0	:	
136.2	:	
136.5	:	
136.8	:	
137.0	:	
137.2	:	
137.5	:	
137.8	:	
138.0	:	
138.2	:	
138.5	:	
138.8	:	
139.0	:	
139.2	:	
139.5	:	
139.8	:	
140.0	:	
140.2	:	
140.5	:	
140.8	:	
141.0	:	
141.2	:	
141.5	:	
141.8	:	
142.0	:	
142.2	:	
142.5	:	
142.8	:	534	979	1062
143.0	:	
143.2	:	
143.5	:	43824	32
143.8	:	
144.0	:	
144.2	:	
144.5	:	
144.8	:	332	859
145.0	:	
145.2	:	
145.5	:	
145.8	:	
146.0	:	
146.2	:	
146.5	:	
146.8	:	
147.0	:	
147.2	:	
147.5	:	
147.8	:	
148.0	:	
148.2	:	
148.5	:	
148.8	:	
149.0	:	
149.2	:	
149.5	:	
149.8	:	
150.0	:	
150.2	:	
150.5	:	
150.8	:	
151.0	:	
151.2	:	
151.5	:	
151.8	:	202	73
152.0	:	
152.2	:	
152.5	:	
152.8	:	
153.0	:	
153.2	:	
153.5	:	6674	1
153.8	:	6674	1
154.0	:	
154.2	:	
154.5	:	
154.8	:	
155.0	:	
155.2	:	
155.5	:	
155.8	:	
156.0	:	
156.2	:	
156.5	:	
156.8	:	
157.0	:	
157.2	:	
157.5	:	
157.8	:	
158.0	:	
158.2	:	
158.5	:	267	40	60
158.8	:	
159.0	:	
159.2	:	
159.5	:	
159.8	:	
160.0	:	
160.2	:	
160.5	:	
160.8	:	
161.0	:	202	756
161.2	:	
161.5	:	
161.8	:	
162.0	:	
162.2	:	
162.5	:	
162.8	:	
163.0	:	
163.2	:	
163.5	:	
163.8	:	
164.0	:	
164.2	:	
164.5	:	
164.8	:	
165.0	:	
165.2	:	
165.5	:	
165.8	:	
166.0	:	
166.2	:	
166.5	:	
166.8	:	
167.0	:	
167.2	:	
167.5	:	
167.8	:	
168.0	:	
168.2	:	
168.5	:	
168.8	:	
169.0	:	
169.2	:	
169.5	:	
169.8	:	
170.0	:	
170.2	:	
170.5	:	
170.8	:	
171.0	:	
171.2	:	
171.5	:	
171.8	:	
172.0	:	
172.2	:	
172.5	:	
172.8	:	
173.0	:	
173.2	:	
173.5	:	
173.8	:	
174.0	:	
174.2	:	6674	23
174.5	:	
174.8	:	
175.0	:	
175.2	:	
175.5	:	
175.8	:	
176.0	:	
176.2	:	
176.5	:	
176.8	:	
177.0	:	
177.2	:	
177.5	:	
177.8	:	
178.0	:	
178.2	:	
178.5	:	
178.8	:	
179.0	:	
179.2	:	
179.5	:	
179.8	:	
180.0	:	
180.2	:	
180.5	:	
180.8	:	
181.0	:	
181.2	:	
181.5	:	
181.8	:	
182.0	:	
182.2	:	
182.5	:	
182.8	:	
183.0	:	
183.2	:	
183.5	:	
183.8	:	
184.0	:	
184.2	:	
184.5	:	
184.8	:	
185.0	:	101	73
185.2	:	
185.5	:	
185.8	:	
186.0	:	
186.2	:	
186.5	:	
186.8	:	
187.0	:	
187.2	:	
187.5	:	
187.8	:	
188.0	:	
188.2	:	
188.5	:	
188.8	:	
189.0	:	
189.2	:	
189.5	:	
189.8	:	
190.0	:	
190.2	:	
190.5	:	
190.8	:	
191.0	:	
191.2	:	
191.5	:	166	40
191.8	:	
192.0	:	
192.2	:	
192.5	:	
192.8	:	
193.0	:	
193.2	:	
193.5	:	
193.8	:	
194.0	:	
194.2	:	
194.5	:	
194.8	:	
195.0	:	
195.2	:	
195.5	:	
195.8	:	
196.0	:	
196.2	:	
196.5	:	166	55
196.8	:	
197.0	:	
197.2	:	
197.5	:	43824	9	60
197.8	:	43824	9	77
198.0	:	
198.2	:	
198.5	:	
198.8	:	
199.0	:	
199.2	:	
199.5	:	
199.8	:	
200.0	:	
200.2	:	
200.5	:	
200.8	:	
201.0	:	
201.2	:	
201.5	:	
201.8	:	
202.0	:	
202.2	:	
202.5	:	
202.8	:	
203.0	:	
203.2	:	
203.5	:	
203.8	:	303	472
204.0	:	
204.2	:	
204.5	:	
204.8	:	
205.0	:	
205.2	:	
205.5	:	
205.8	:	
206.0	:	
206.2	:	
206.5	:	
206.8	:	
207.0	:	
207.2	:	
207.5	:	
207.8	:	
208.0	:	
208.2	:	
208.5	:	
208.8	:	101	141
209.0	:	
209.2	:	
209.5	:	202	845
209.8	:	
210.0	:	
210.2	:	
210.5	:	
210.8	:	
211.0	:	
211.2	:	
211.5	:	
211.8	:	
212.0	:	
212.2	:	
212.5	:	
212.8	:	
213.0	:	
213.2	:	202	444
213.5	:	
213.8	:	
214.0	:	
214.2	:	
214.5	:	
214.8	:	
215.0	:	
215.2	:	
215.5	:	
215.8	:	
216.0	:	
216.2	:	
216.5	:	
216.8	:	101	73
217.0	:	
217.2	:	
217.5	:	
217.8	:	
218.0	:	
218.2	:	
218.5	:	
218.8	:	
219.0	:	
219.2	:	
219.5	:	
219.8	:	
220.0	:	
220.2	:	
220.5	:	
220.8	:	
221.0	:	
221.2	:	
221.5	:	
221.8	:	
222.0	:	
222.2	:	
222.5	:	
222.8	:	
223.0	:	
223.2	:	
223.5	:	
223.8	:	
224.0	:	
224.2	:	166	40
224.5	:	
224.8	:	
225.0	:	
225.2	:	
225.5	:	
225.8	:	
226.0	:	
226.2	:	
226.5	:	
226.8	:	
227.0	:	
227.2	:	
227.5	:	
227.8	:	
228.0	:	
228.2	:	
228.5	:	
228.8	:	
229.0	:	332	55
229.2	:	
229.5	:	
229.8	:	
230.0	:	
230.2	:	
230.5	:	
230.8	:	
231.0	:	
231.2	:	
231.5	:	
231.8	:	
232.0	:	
232.2	:	
232.5	:	
232.8	:	
233.0	:	
233.2	:	
233.5	:	
233.8	:	
234.0	:	
234.2	:	
234.5	:	
234.8	:	
235.0	:	
235.2	:	
235.5	:	
235.8	:	
236.0	:	
236.2	:	
236.5	:	
236.8	:	
237.0	:	
237.2	:	
237.5	:	
237.8	:	
238.0	:	
238.2	:	
238.5	:	
238.8	:	
239.0	:	
239.2	:	
239.5	:	
239.8	:	
240.0	:	
240.2	:	
240.5	:	
240.8	:	
241.0	:	
241.2	:	
241.5	:	
241.8	:	
242.0	:	
242.2	:	
242.5	:	
242.8	:	
243.0	:	
243.2	:	
243.5	:	
243.8	:	
244.0	:	
244.2	:	
244.5	:	
244.8	:	
245.0	:	
245.2	:	
245.5	:	
245.8	:	
246.0	:	
246.2	:	
246.5	:	
246.8	:	
247.0	:	
247.2	:	
247.5	:	
247.8	:	
248.0	:	
248.2	:	
248.5	:	
248.8	:	
249.0	:	
249.2	:	
249.5	:	
249.8	:	
250.0	:	
250.2	:	
250.5	:	
250.8	:	
251.0	:	
251.2	:	
251.5	:	
251.8	:	
252.0	:	
252.2	:	
252.5	:	
252.8	:	
253.0	:	
253.2	:	
253.5	:	
253.8	:	
254.0	:	
254.2	:	
254.5	:	
254.8	:	
255.0	:	
255.2	:	
255.5	:	
255.8	:	
256.0	:	
256.2	:	
256.5	:	
256.8	:	
257.0	:	
257.2	:	
257.5	:	
257.8	:	166	307
258.0	:	
258.2	:	
258.5	:	
258.8	:	
259.0	:	
259.2	:	
259.5	:	
259.8	:	
260.0	:	
260.2	:	
260.5	:	
260.8	:	
261.0	:	
261.2	:	
261.5	:	
261.8	:	
262.0	:	
262.2	:	
262.5	:	
262.8	:	
263.0	:	
263.2	:	
263.5	:	
263.8	:	
264.0	:	
264.2	:	202	495
264.5	:	
264.8	:	
265.0	:	
265.2	:	
265.5	:	
265.8	:	
266.0	:	
266.2	:	
266.5	:	
266.8	:	
267.0	:	
267.2	:	
267.5	:	
267.8	:	
268.0	:	
268.2	:	
268.5	:	
268.8	:	
269.0	:	
269.2	:	
269.5	:	
269.8	:	
270.0	:	
270.2	:	
270.5	:	
270.8	:	
271.0	:	
271.2	:	
271.5	:	
271.8	:	
272.0	:	
272.2	:	
272.5	:	
272.8	:	
273.0	:	
273.2	:	
273.5	:	
273.8	:	
274.0	:	
274.2	:	
274.5	:	
274.8	:	
275.0	:	
275.2	:	
275.5	:	
275.8	:	
276.0	:	
276.2	:	
276.5	:	
276.8	:	
277.0	:	
277.2	:	
277.5	:	
277.8	:	
278.0	:	
278.2	:	
278.5	:	
278.8	:	
279.0	:	
279.2	:	
279.5	:	
279.8	:	
280.0	:	
280.2	:	
280.5	:	
280.8	:	
281.0	:	
281.2	:	
281.5	:	
281.8	:	
282.0	:	
282.2	:	
282.5	:	
282.8	:	
283.0	:	
283.2	:	
283.5	:	
283.8	:	
284.0	:	
284.2	:	
284.5	:	
284.8	:	
285.0	:	
285.2	:	
285.5	:	
285.8	:	
286.0	:	
286.2	:	
286.5	:	
286.8	:	
287.0	:	
287.2	:	
287.5	:	
287.8	:	
288.0	:	
288.2	:	
288.5	:	
288.8	:	
289.0	:	
289.2	:	
289.5	:	
289.8	:	
290.0	:	
290.2	:	
290.5	:	
290.8	:	
291.0	:	
291.2	:	
291.5	:	
291.8	:	
292.0	:	
292.2	:	
292.5	:	
292.8	:	
293.0	:	
293.2	:	
293.5	:	
293.8	:	
294.0	:	
294.2	:	
294.5	:	
294.8	:	
295.0	:	
295.2	:	
295.5	:	166	40
295.8	:	166	1068
296.0	:	
296.2	:	
296.5	:	
296.8	:	
297.0	:	
297.2	:	
297.5	:	
297.8	:	
298.0	:	
298.2	:	
298.5	:	
298.8	:	
299.0	:	
299.2	:	
299.5	:	
299.8	:	
300.0	:	
300.2	:	
300.5	:	
300.8	:	
301.0	:	
301.2	:	
301.5	:	
301.8	:	
302.0	:	
302.2	:	
302.5	:	
302.8	:	
303.0	:	
303.2	:	
303.5	:	
303.8	:	
304.0	:	
304.2	:	
304.5	:	
304.8	:	
305.0	:	
305.2	:	6674	1
305.5	:	6674
305.8	:	
306.0	:	
306.2	:	
306.5	:	
306.8	:	
307.0	:	
307.2	:	
307.5	:	
307.8	:	
308.0	:	
308.2	:	
308.5	:	
308.8	:	
309.0	:	
309.2	:	
309.5	:	
309.8	:	
310.0	:	
310.2	:	
310.5	:	
310.8	:	
311.0	:	
311.2	:	
311.5	:	
311.8	:	
312.0	:	
312.2	:	
312.5	:	
312.8	:	
313.0	:	
313.2	:	
313.5	:	
313.8	:	
314.0	:	
314.2	:	
314.5	:	
314.8	:	
315.0	:	
315.2	:	
315.5	:	
315.8	:	
316.0	:	
316.2	:	
316.5	:	
316.8	:	
317.0	:	
317.2	:	
317.5	:	
317.8	:	
318.0	:	
318.2	:	
318.5	:	
318.8	:	
319.0	:	
319.2	:	
319.5	:	
319.8	:	
320.0	:	
320.2	:	
320.5	:	
320.8	:	
321.0	:	
321.2	:	
321.5	:	
321.8	:	
322.0	:	
322.2	:	
322.5	:	
322.8	:	
323.0	:	
323.2	:	
323.5	:	
323.8	:	
324.0	:	
324.2	:	
324.5	:	
324.8	:	
325.0	:	
325.2	:	
325.5	:	
325.8	:	
326.0	:	
326.2	:	
326.5	:	
326.8	:	
327.0	:	
327.2	:	
327.5	:	
327.8	:	166	40
328.0	:	
328.2	:	
328.5	:	
328.8	:	
329.0	:	
329.2	:	
329.5	:	
329.8	:	
330.0	:	
330.2	:	
330.5	:	
330.8	:	
331.0	:	
331.2	:	166	55
331.5	:	
331.8	:	
332.0	:	101	73
332.2	:	
332.5	:	
332.8	:	
333.0	:	
333.2	:	
333.5	:	
333.8	:	
334.0	:	
334.2	:	
334.5	:	
334.8	:	
335.0	:	
335.2	:	
335.5	:	
335.8	:	
336.0	:	
336.2	:	
336.5	:	
336.8	:	
337.0	:	
337.2	:	
337.5	:	
337.8	:	
338.0	:	
338.2	:	
338.5	:	
338.8	:	
339.0	:	
339.2	:	
339.5	:	
339.8	:	
340.0	:	
340.2	:	
340.5	:	
340.8	:	
341.0	:	
341.2	:	
341.5	:	
341.8	:	
342.0	:	
342.2	:	101	348
342.5	:	101	60
342.8	:	
343.0	:	
343.2	:	
343.5	:	
343.8	:	
344.0	:	
344.2	:	
344.5	:	
344.8	:	
345.0	:	
345.2	:	
345.5	:	
345.8	:	
346.0	:	
346.2	:	
346.5	:	
346.8	:	
347.0	:	
347.2	:	
347.5	:	
347.8	:	
348.0	:	
348.2	:	
348.5	:	
348.8	:	
349.0	:	
349.2	:	
349.5	:	
349.8	:	
350.0	:	
350.2	:	
350.5	:	
350.8	:	
351.0	:	
351.2	:	
351.5	:	
351.8	:	
352.0	:	
352.2	:	
352.5	:	
352.8	:	
353.0	:	
353.2	:	
353.5	:	
353.8	:	
354.0	:	
354.2	:	
354.5	:	
354.8	:	
355.0	:	
355.2	:	
355.5	:	
355.8	:	
356.0	:	
356.2	:	
356.5	:	
356.8	:	
357.0	:	
357.2	:	
357.5	:	
357.8	:	
358.0	:	
358.2	:	
358.5	:	
358.8	:	
359.0	:	
359.2	:	
359.5	:	
359.8	:	
360.0	:	
360.2	:	
360.5	:	
360.8	:	
361.0	:	
361.2	:	
361.5	:	
361.8	:	
362.0	:	
362.2	:	
362.5	:	
362.8	:	101	275
363.0	:	
363.2	:	
363.5	:	
363.8	:	
364.0	:	
364.2	:	
364.5	:	
364.8	:	
365.0	:	
365.2	:	
365.5	:	
365.8	:	
366.0	:	
366.2	:	
366.5	:	
366.8	:	43824	0	55
367.0	:	43824
367.2	:	
367.5	:	
367.8	:	
368.0	:	
368.2	:	
368.5	:	
368.8	:	
369.0	:	
369.2	:	
369.5	:	
369.8	:	
370.0	:	
370.2	:	
370.5	:	
370.8	:	
371.0	:	
371.2	:	
371.5	:	
371.8	:	
372.0	:	
372.2	:	
372.5	:	
372.8	:	
373.0	:	
373.2	:	
373.5	:	
373.8	:	
374.0	:	
374.2	:	
374.5	:	
374.8	:	
375.0	:	
375.2	:	
375.5	:	
375.8	:	
376.0	:	
376.2	:	
376.5	:	
376.8	:	
377.0	:	
377.2	:	
377.5	:	
377.8	:	
378.0	:	
378.2	:	
378.5	:	
378.8	:	
379.0	:	
379.2	:	
379.5	:	
379.8	:	
380.0	:	
380.2	:	
380.5	:	
380.8	:	
381.0	:	
381.2	:	
381.5	:	
381.8	:	
382.0	:	
382.2	:	
382.5	:	
382.8	:	
383.0	:	
383.2	:	
383.5	:	
383.8	:	
384.0	:	
384.2	:	
384.5	:	
384.8	:	
385.0	:	
385.2	:	
385.5	:	
385.8	:	
386.0	:	
386.2	:	
386.5	:	
386.8	:	
387.0	:	
387.2	:	
387.5	:	
387.8	:	
388.0	:	
388.2	:	
388.5	:	
388.8	:	
389.0	:	
389.2	:	
389.5	:	
389.8	:	
390.0	:	
390.2	:	
390.5	:	
390.8	:	
391.0	:	
391.2	:	
391.5	:	
391.8	:	
392.0	:	
392.2	:	
392.5	:	
392.8	:	
393.0	:	
393.2	:	
393.5	:	
393.8	:	
394.0	:	
394.2	:	
394.5	:	
394.8	:	
395.0	:	
395.2	:	
395.5	:	
395.8	:	
396.0	:	
396.2	:	
396.5	:	101	149
396.8	:	
397.0	:	
397.2	:	
397.5	:	
397.8	:	
398.0	:	
398.2	:	
398.5	:	
398.8	:	
399.0	:	
399.2	:	
399.5	:	166	224
399.8	:	
400.0	:	
400.2	:	
400.5	:	
400.8	:	
401.0	:	
401.2	:	
401.5	:	
401.8	:	
402.0	:	
402.2	:	
402.5	:	
402.8	:	
403.0	:	
403.2	:	
403.5	:	
403.8	:	
404.0	:	
404.2	:	
404.5	:	
404.8	:	
405.0	:	
405.2	:	
405.5	:	
405.8	:	
406.0	:	
406.2	:	
406.5	:	
406.8	:	
407.0	:	
407.2	:	
407.5	:	
407.8	:	
408.0	:	
408.2	:	
408.5	:	
408.8	:	
409.0	:	
409.2	:	
409.5	:	
409.8	:	
410.0	:	
410.2	:	
410.5	:	
410.8	:	
411.0	:	
411.2	:	
411.5	:	
411.8	:	
412.0	:	
412.2	:	
412.5	:	
412.8	:	
413.0	:	
413.2	:	
413.5	:	
413.8	:	
414.0	:	
414.2	:	
414.5	:	
414.8	:	
415.0	:	
415.2	:	
415.5	:	
415.8	:	
416.0	:	
416.2	:	
416.5	:	
416.8	:	
417.0	:	
417.2	:	
417.5	:	
417.8	:	
418.0	:	
418.2	:	
418.5	:	
418.8	:	
419.0	:	
419.2	:	
419.5	:	
419.8	:	
420.0	:	
420.2	:	
420.5	:	
420.8	:	
421.0	:	
421.2	:	
421.5	:	
421.8	:	
422.0	:	
422.2	:	
422.5	:	101	521
422.8	:	101	73
423.0	:	
423.2	:	
423.5	:	
423.8	:	
424.0	:	
424.2	:	
424.5	:	
424.8	:	
425.0	:	
425.2	:	
425.5	:	
425.8	:	
426.0	:	
426.2	:	
426.5	:	
426.8	:	
427.0	:	
427.2	:	
427.5	:	
427.8	:	
428.0	:	
428.2	:	
428.5	:	
428.8	:	
429.0	:	
429.2	:	
429.5	:	
429.8	:	
430.0	:	
430.2	:	
430.5	:	
430.8	:	
431.0	:	
431.2	:	
431.5	:	
431.8	:	
432.0	:	
432.2	:	
432.5	:	
432.8	:	
433.0	:	
433.2	:	
433.5	:	
433.8	:	
434.0	:	
434.2	:	
434.5	:	
434.8	:	
435.0	:	
435.2	:	
435.5	:	
435.8	:	
436.0	:	
436.2	:	
436.5	:	
436.8	:	
437.0	:	
437.2	:	
437.5	:	
437.8	:	
438.0	:	
438.2	:	
438.5	:	
438.8	:	
439.0	:	
439.2	:	
439.5	:	
439.8	:	
440.0	:	
440.2	:	
440.5	:	
440.8	:	
441.0	:	
441.2	:	
441.5	:	
441.8	:	
442.0	:	
442.2	:	
442.5	:	
442.8	:	
443.0	:	
443.2	:	
443.5	:	
443.8	:	
444.0	:	166	40
444.2	:	
444.5	:	
444.8	:	
445.0	:	
445.2	:	
445.5	:	
445.8	:	
446.0	:	
446.2	:	
446.5	:	
446.8	:	
447.0	:	
447.2	:	
447.5	:	
447.8	:	
448.0	:	
448.2	:	
448.5	:	
448.8	:	
449.0	:	
449.2	:	
449.5	:	
449.8	:	
450.0	:	
450.2	:	
450.5	:	
450.8	:	
451.0	:	
451.2	:	
451.5	:	
451.8	:	
452.0	:	
452.2	:	
452.5	:	
452.8	:	
453.0	:	
453.2	:	
453.5	:	
453.8	:	
454.0	:	202	73
454.2	:	
454.5	:	
454.8	:	
455.0	:	
455.2	:	
455.5	:	
455.8	:	
456.0	:	
456.2	:	
456.5	:	
456.8	:	
457.0	:	
457.2	:	
457.5	:	
457.8	:	
458.0	:	
458.2	:	
458.5	:	
458.8	:	
459.0	:	
459.2	:	
459.5	:	
459.8	:	
460.0	:	
460.2	:	
460.5	:	
460.8	:	
461.0	:	
461.2	:	
461.5	:	202	810
461.8	:	
462.0	:	
462.2	:	
462.5	:	
462.8	:	
463.0	:	
463.2	:	
463.5	:	
463.8	:	
464.0	:	
464.2	:	
464.5	:	
464.8	:	
465.0	:	
465.2	:	
465.5	:	
465.8	:	
466.0	:	101	727
466.2	:	
466.5	:	
466.8	:	
467.0	:	
467.2	:	
467.5	:	
467.8	:	
468.0	:	
468.2	:	
468.5	:	
468.8	:	
469.0	:	
469.2	:	
469.5	:	
469.8	:	
470.0	:	
470.2	:	
470.5	:	
470.8	:	
471.0	:	
471.2	:	
471.5	:	
471.8	:	
472.0	:	
472.2	:	
472.5	:	
472.8	:	
473.0	:	
473.2	:	
473.5	:	
473.8	:	
474.0	:	
474.2	:	
474.5	:	
474.8	:	
475.0	:	
475.2	:	
475.5	:	
475.8	:	
476.0	:	
476.2	:	
476.5	:	
476.8	:	
477.0	:	43824	0
477.2	:	
477.5	:	
477.8	:	
478.0	:	
478.2	:	
478.5	:	
478.8	:	
479.0	:	
479.2	:	
479.5	:	
479.8	:	
480.0	:	
480.2	:	
480.5	:	
480.8	:	
481.0	:	
481.2	:	
481.5	:	
481.8	:	
482.0	:	
482.2	:	
482.5	:	
482.8	:	
483.0	:	
483.2	:	
483.5	:	
483.8	:	
484.0	:	
484.2	:	
484.5	:	
484.8	:	
485.0	:	
485.2	:	
485.5	:	
485.8	:	
486.0	:	
486.2	:	
486.5	:	
486.8	:	
487.0	:	
487.2	:	
487.5	:	
487.8	:	
488.0	:	
488.2	:	
488.5	:	
488.8	:	
489.0	:	
489.2	:	
489.5	:	
489.8	:	
490.0	:	
490.2	:	
490.5	:	
